EF48,TAETIGKEITSSCHLUESSEL4,B52,EF16U2,EF41,TAETIGKEITSSCHLUESSEL5,PERSONENGRUPPE
1930.163511509535,1,107.24203218760657,3,42,3,468
1930.163511509535,1,107.24203218760657,3,18,3,430
1061.3734007268006,1,655.1250903435719,2,47,3,468
2171.70137131253,2,797.0004176982086,5,44,1,448
468.29733097986775,2,31.658302065426156,5,34,3,470
1455.142163882922,2,1276.4243660311618,3,42,3,449
1455.142163882922,1,1276.4243660311618,3,54,3,472
1916.5150041437203,1,1143.8653550396264,6,40,4,457
605.2483057161087,2,604.6164173923146,6,46,4,481
1617.007074985564,1,397.83588757944074,6,52,4,466
2163.3184419390677,1,413.2505346542805,6,40,4,489
403.3660257202822,1,905.2190120583027,6,59,4,468
2284.789137518581,1,1192.099849622458,6,36,4,493
735.4660882215167,1,274.6298247052278,6,25,4,501
654.7087055490373,1,171.97376341389204,6,49,4,500
2143.463286410448,2,232.8859468080641,6,26,4,507
686.2301238953204,2,85.8633910182044,6,48,2,504
2091.220917055706,1,870.5204762218037,6,54,4,510
1054.091498415201,1,1173.8993025500774,5,64,1,101
773.3878665155137,1,174.67038942154693,3,64,4,101
1057.310440081496,2,727.0013118906878,6,64,4,101
267.5583717036515,2,677.5198930689323,2,64,3,101
1825.6222027415133,1,469.42468567835465,3,64,4,101
1494.434810093689,1,827.6698223772713,3,64,4,101
727.580017089844,2,1116.8238695689115,3,64,4,101
603.5295676684178,2,1076.046113052924,3,64,4,101
561.2003901288873,1,47.74978973847421,3,65,4,101
2239.30521864781,1,382.519696893093,3,64,4,101
1920.1290628664137,2,387.8762732961504,6,66,4,101
383.3202053783742,1,806.9393240266733,3,64,4,101
1917.7437832331332,1,1193.167268296586,5,66,1,101
1650.4728921094381,1,347.8555162314449,2,66,3,101
523.9243375568403,2,640.242371160921,5,66,4,101
1856.1849576735137,1,729.3073499581229,4,66,4,101
1489.024908032323,1,1195.0668975104882,5,66,4,101
899.7033780919471,2,1116.2577606867942,2,66,3,101
113.53948193669248,1,892.3816099692624,1,67,1,101
150.2639446008782,1,864.0100948232904,1,67,1,101
733.9170680822532,2,307.3405940570645,3,67,1,101
765.9611699045364,1,643.3759496686193,2,67,3,101
189.12227691828562,2,615.2874462174718,7,67,1,101
647.0455314596928,2,816.9062387680644,2,67,3,101
1784.4199126603662,2,46.3841119985568,5,67,4,101
119.3384280239012,2,179.44430825186674,5,67,1,101
1567.7994844131254,2,670.5639707286352,6,67,1,101
646.9800352416727,1,839.776420018472,2,69,3,101
1021.2772520921776,2,333.7927771830689,6,67,4,101
2073.3431686836457,2,587.0100007575434,3,69,4,101
265.4990480020578,1,1141.802128484811,2,67,3,101
2132.8156558775945,1,877.5607497800546,3,69,3,101
867.9219233234403,1,484.75173943845056,1,68,3,101
1057.655987753655,1,1132.996621744418,1,69,3,101
2182.5664802548145,2,893.5313692595626,4,68,2,101
1561.7745422352873,1,1059.8335574824305,3,69,4,101
1582.1090718423518,1,716.0712288175678,2,68,3,101
1841.8034552262593,2,158.946024852037,6,69,4,101
117.60719207486625,2,217.714660914538,5,68,1,101
1361.3856023847384,1,529.5919873937636,5,69,4,101
1267.1834896108473,1,734.536903948262,5,69,1,101
189.8799912916659,1,81.68422776543593,4,69,2,101
981.8618476984985,1,539.4607907411179,5,69,2,101
596.0219247202751,2,615.3157890476916,3,70,3,101
781.0556005553375,2,784.7093826847336,5,69,1,101
1567.9074375822856,2,537.3528350378601,7,70,1,101
867.8999892669331,1,484.06281168611196,1,69,1,101
1272.8493825482306,1,729.0470411021098,1,70,3,101
1654.9364203761088,1,351.04762935183965,6,69,3,101
1260.5982176267803,2,735.9698429109847,6,70,3,101
1058.6579281475952,2,81.30930498318888,5,69,3,101
1267.206840311205,2,26.902535434951314,6,70,1,101
548.4719690596434,2,910.7478252300723,1,69,1,101
1717.7974219696998,1,364.6484043310034,3,72,4,101
835.8071840163809,1,257.65949337612716,2,69,3,101
710.6356121815675,1,413.4009221492956,3,73,3,101
191.17836372140576,1,85.80406494915303,3,69,3,101
926.5760158177636,1,739.3344211273968,5,73,1,101
1177.2052285458672,2,531.1841917620815,5,70,1,101
1784.4199126603662,1,46.3841119985568,5,74,1,101
1808.2485281862791,2,187.86618764167486,1,70,3,101
435.50777927267274,2,240.7099182416852,5,74,1,101
65.24983580934524,2,258.61150771240216,7,70,1,101
925.6723511773621,2,820.0270880967785,3,74,1,101
513.2282456520842,2,562.789978027344,6,70,3,101
119.98163069880327,1,216.8996990487197,5,74,1,101
1822.7483084845726,2,1129.5524234639313,5,70,1,101
1870.6592944465401,2,59.45713391581158,4,74,1,101
1567.849302113825,2,921.2927270113282,6,70,3,101
824.0271616292376,2,240.9647818681114,5,74,3,101
623.4486771364794,1,1042.9890847362508,2,70,1,101
1568.2766514800771,2,124.0565132694522,2,75,1,101
1287.075225989982,2,916.2846404955689,1,71,1,101
1176.4627655436773,2,1128.9933104855397,3,78,3,101
1564.6821152228233,1,409.80342719704873,3,71,4,101
2129.3316549203446,2,879.9449692363135,3,79,4,101
810.8977983501962,1,648.13996079809,1,71,1,101
1347.245341212719,2,877.257969657544,6,79,4,101
143.65734341232135,1,643.6262284698508,4,72,1,101
2142.4016598856797,2,131.26974751190636,3,79,4,101
155.81680096850326,1,640.080424639764,6,72,1,101
2078.4857032185973,1,822.8920367969414,3,79,4,101
1842.073567254685,1,86.19101249131091,2,73,3,101
1842.229480480289,2,877.6210180299565,2,79,3,101
2205.0175137570122,1,920.7144947938255,7,73,1,101
963.9573150880061,1,292.3359585122374,7,79,1,101
2227.4079735587525,1,953.2601483991812,6,73,4,101
402.28362770664705,1,721.4542734356019,2,79,1,101
2176.987852531065,2,868.7957617692983,5,74,2,101
112.2246431435102,1,544.567334533788,2,80,3,101
1519.4965352354668,2,157.55880360430854,6,74,3,101
524.0456611582678,2,590.7464177077898,3,80,4,101
832.9919821176494,2,1118.6768463574342,1,74,1,101
1967.3514444365596,1,584.292085583789,3,80,4,101
1580.7750819659682,1,608.2327676165822,6,75,2,101
2204.5231979780133,2,127.57500743466183,3,80,4,101
118.43189050336997,2,1094.1888857422318,3,75,3,101
975.4036325922831,2,767.4808498159218,6,80,4,101
2293.04028859364,1,949.0035089581355,7,75,3,101
1060.0467736513156,1,244.06734798071614,5,80,4,101
927.2650072306128,2,867.5378503977176,5,75,4,101
1063.1263594395828,1,1133.5762683955675,1,80,3,101
1103.4090434638242,2,918.7961735267124,5,76,4,101
900.8409552555235,2,823.6337789284852,1,81,1,101
686.6969233781056,1,1135.7514653636772,1,76,3,101
941.6210196828249,1,562.789978027344,1,82,3,101
1103.4399090721495,1,1079.6116558684957,1,76,3,101
927.1226616243076,1,1111.6283660916688,7,82,2,101
622.641971845257,1,1134.1460962203123,1,77,3,101
1651.8884508039482,1,1127.720763610856,7,82,2,101
1252.3192638117216,1,206.28010101436683,5,78,4,101
518.1221392961347,1,416.7827411673863,6,82,4,101
1814.4877291174696,1,1050.4120919858888,3,78,4,101
555.1871437823381,1,1141.337068665566,1,83,1,101
927.7587083685357,2,70.0706873050915,4,78,2,101
834.7192502129185,2,1195.8935381906483,1,83,3,101
1061.6261894556399,2,716.4255578285344,6,78,1,101
268.6604064357524,2,246.1728227728027,3,83,4,101
1857.9787082029259,1,1106.5101070255464,6,78,2,101
1683.1010944012783,2,85.85618131831411,3,83,1,101
815.7674907737274,2,1274.2061983624585,6,78,4,101
1431.8218236863527,2,246.42681491868453,3,83,1,101
1914.4131920457578,2,350.22292168715353,4,78,1,101
1340.2389407377082,2,893.1544496375894,6,85,4,101
938.1938391841661,1,562.789978027344,5,78,4,101
1449.2324707255525,2,124.22373151563177,7,86,1,101
1648.2446156442504,2,602.7066487588316,5,78,3,101
1380.3717100744998,1,1215.0089365124168,6,86,1,101
1622.3172207735208,1,362.4378538403501,3,79,4,101
1916.3651888065865,1,869.8569562824564,4,86,1,101
1580.0134573860034,1,947.9657098291382,6,79,4,101
512.5699451626894,1,1206.7497618274415,6,86,4,101
808.0510770426325,1,1277.6470537241812,6,79,4,101
1313.7177139725,1,135.13465142546625,4,86,4,101
1360.2400954427726,1,877.2841820324916,1,79,1,101
796.2617462952209,1,165.58799850930848,7,87,3,101
176.69355235800262,1,165.45107697451436,1,80,1,101
155.12638143425684,2,74.02024403034416,3,87,3,101
525.0729428628887,1,589.0474393578136,3,80,3,101
734.0513855559113,1,1135.232943371718,5,87,2,101
1779.7839221228026,2,396.8325192925031,4,81,1,101
596.3998842609136,1,554.4083956541268,7,87,3,101
532.6359225136873,2,878.2531438525165,1,81,1,101
135.50276542585206,2,804.4799294140524,2,87,1,101
1562.8830483327777,2,608.0688117542825,2,81,1,101
1623.9834310382778,1,362.1973778266552,6,87,1,101
1349.9950249980877,2,1058.4306653482872,6,82,3,101
911.5035469280054,1,545.100372690865,5,87,1,101
1430.5316723181709,2,785.1103794924978,3,82,3,101
1509.6355287193292,2,1192.3149195489113,6,88,3,101
907.5414214319471,2,1192.1772114474495,3,82,3,101
518.6054425824137,2,892.634702478604,3,88,3,101
521.3412673207813,1,284.7091238126559,3,82,1,101
604.4680148705148,1,817.3539447976661,5,88,3,101
453.6205872049964,1,1260.1760367927927,7,82,1,101
1811.415506044716,2,893.9382087733882,1,89,3,101
1454.9397436887587,2,1104.2461876908467,6,83,1,101
1492.8502746150664,2,411.10674391911505,6,89,3,101
367.5746021939976,2,73.33351681090997,7,83,3,101
864.7152304336058,2,332.9898223549733,5,89,4,101
434.7989932955675,2,92.60813882837677,5,83,3,101
104.48572384373787,1,207.90966298079658,6,89,3,101
628.2857823214114,2,964.1405658210515,4,83,4,101
382.7483386059912,2,408.9575398600624,1,89,1,101
803.4448005132012,1,911.6289584585156,6,83,1,101
529.7504438542005,2,1104.4666113257015,1,89,1,101
1442.7277312645815,1,1104.2921222096027,6,83,3,101
934.949606488934,2,562.789978027344,5,89,4,101
503.94351163812803,2,382.8811469755816,1,83,1,101
449.3576356410078,1,173.62131516239063,7,79,2,138
500.24401783592236,1,376.3056026825511,5,83,4,101
1932.1110239001719,1,685.8264008706201,6,68,3,158
1845.8389715834594,1,202.77167217429127,6,83,3,101
1518.7894234370337,1,1109.4204564522158,1,69,3,158
1097.3841315841726,1,384.9678554535184,4,84,4,101
1386.0339073155167,2,167.50856531396556,4,81,1,158
976.8958156167448,2,670.7026696360317,7,85,3,101
1580.409707163768,2,627.7146941849127,2,83,3,158
439.48275835413335,2,25.29143464433778,6,86,3,101
516.1102391036719,2,552.974002516719,2,83,3,159
1517.0917349870865,2,416.0580076953524,6,86,3,101
1164.9712563521132,2,1054.5511985075782,7,86,1,184
255.13598045950653,2,165.71176869324393,7,87,3,101
925.2111437659814,2,62.03841262019007,4,86,4,186
186.76596973143407,2,161.48751795831612,1,87,3,101
176.9062875790833,1,460.5661239842565,1,70,3,187
200.595678576873,2,83.4626118400748,4,87,4,101
415.10486326112346,2,107.72125870718968,4,67,2,191
830.4583826237829,1,275.3920172445879,6,87,1,101
189.06148960670652,1,1242.547771058981,7,75,2,192
378.1671013094784,1,80.10608467545408,7,88,3,101
1684.6602779800298,1,554.2509281326659,2,70,3,193
1570.9659696574536,2,744.1894538180956,2,88,3,101
111.13164145394893,2,76.44431064057696,7,74,2,194
1290.3741083006598,2,196.28775850559168,1,88,3,101
90.01436174662284,2,169.3571224214723,7,78,3,212
652.6518506813255,2,625.3984202666578,6,88,3,101
754.6725935331715,2,545.2288123972947,7,74,3,229
944.9141843792586,2,167.94679319157896,5,66,4,129
727.580017089844,2,164.29941306489215,5,78,4,235
1177.6849313671835,2,362.6167223729172,5,67,3,132
2139.8761793699978,2,893.6173264358704,5,74,4,249
803.0892801891295,2,1159.35840465502,5,87,3,256
310.97828434895047,2,204.1583187200022,5,66,4,271
1101.4323656326255,1,1140.7468393638608,5,83,4,268
440.2379264419469,2,89.97354789532086,5,67,4,284
2095.4360587375145,1,921.9568870940403,4,76,1,269
597.0187089637662,1,124.28069421128507,3,69,3,284
2180.01812405797,1,893.3968189446405,4,69,1,271
900.3632302089029,1,1118.0862517544801,4,64,4,287
1789.279462549271,2,673.6946845216519,7,64,3,284
924.9566877076492,1,1042.6807703040022,7,87,3,289
641.9584853149368,1,833.433493948796,2,69,3,287
2234.1559885974175,1,612.5030389583851,3,80,4,310
1684.1485530200544,1,653.1937837707671,3,83,4,290
943.6946281957208,1,25.676163825560543,3,87,4,317
943.6946281957208,1,25.676163825560543,3,86,4,291
1967.4067456167857,2,625.701656163024,3,70,4,320
845.8328467045735,2,1117.2098866991255,7,76,4,305
1507.2496414287384,1,1074.7273253735098,7,69,4,321
1061.1386464862792,2,25.246044233035686,6,64,4,310
1687.9754831638515,2,587.5566860361058,7,65,2,333
727.580017089844,1,273.29529318078306,3,86,3,314
1012.7558804532036,1,923.9057122868044,6,72,1,348
534.8488515289275,1,570.8923586854979,3,84,4,315
534.8488515289275,1,570.8923586854979,3,87,4,352
191.17836372140576,1,85.80406494915303,3,69,4,316
148.44861398441438,1,245.70065408702186,4,84,4,354
557.1273164203432,1,803.9285065248574,3,87,4,318
1953.0969765244206,1,1205.2750831738877,3,87,3,355
921.2448903893147,1,816.0845105363957,4,68,1,321
1858.3167661933549,1,1102.9034319725802,4,75,1,356
1915.134967003019,1,216.51697130322293,3,86,3,321
2091.6021953152563,1,923.1514407417972,4,86,1,356
1929.825883185827,1,1227.6228541925689,4,84,4,334
1495.5745945598082,1,1125.8582555503056,6,64,4,358
184.55186617856222,2,612.8471318047912,7,70,4,336
263.0980648336618,1,613.6505167150526,2,68,3,365
727.580017089844,1,242.53148914158442,7,67,2,343
1919.385133993776,2,277.8475392752059,2,74,3,372
1147.5760502207345,2,1192.4125187950765,3,77,3,348
926.875601984053,2,734.0343973017289,4,75,3,394
923.8063669716269,2,704.1929853249645,4,68,1,349
1715.0471771212065,2,614.990185579185,2,74,3,414
685.2579671456594,2,104.17335459908011,2,80,3,349
309.31425144783543,2,814.4941150284142,5,78,3,448
1685.6375326663033,1,170.53464437721442,2,86,3,354
1060.819807216423,2,389.95113559438994,4,70,4,450
2233.4454706029933,2,878.0281941620784,4,73,1,356
1846.7981506639057,2,650.3635480690883,2,69,3,451
1702.8422164764913,1,77.62174872610375,7,80,4,370
527.3671610765763,1,512.8010972984746,5,72,4,454
844.0209005591084,1,365.53417370778635,4,72,2,373
1913.448439282243,1,1048.648971338789,4,74,1,457
1865.958536011943,1,1044.4166521743673,4,78,1,378
2090.8756386992322,2,365.80122408827896,3,69,3,459
118.17869725609803,1,926.3379017812268,1,69,3,394
1102.1533085497101,2,1141.6330685225616,1,85,3,460
546.0766915812208,1,62.69924606026477,6,78,1,412
1488.5546653480808,2,914.8767765922628,1,66,3,463
450.9139179227823,1,1263.354475603082,7,82,4,420
653.5124236254376,2,1123.6838453778573,6,71,3,469
619.2478131669147,2,549.6803342191762,6,71,1,465
1223.8729541707553,2,965.6522296231443,5,90,1,493
1914.4972182317485,1,165.7230383818013,4,78,2,468
262.39162774186036,1,247.0318103564936,4,86,2,497
1902.3906226735692,2,58.95649758567359,3,78,3,477
191.15397206437083,1,1229.5193458967524,7,87,4,497
60.150213936922526,2,162.19877461791663,7,75,1,491
1062.5523883176186,1,367.91143172707666,3,73,3,498
528.274975238235,1,545.178423249922,7,70,1,497
1648.7379694736012,1,304.658403228287,6,83,4,502
973.0863821415849,2,732.1752601594843,6,87,4,500
882.331383410223,2,626.5378918027908,6,88,4,510
187.19451418945317,1,609.5884563004661,7,21,2,519
1820.306001830662,1,414.6549860887271,7,25,3,539
1503.6922483850215,1,363.0726872386336,6,18,2,530
62.66825728779903,1,342.0271766217612,2,25,3,541
3066.6685028601805,1,396.8378863691816,3,14,1,536
2170.0570816048435,1,205.6637704424649,6,30,4,565
1145.951226776986,1,1192.9330699657369,3,17,1,537
1260.6027970072978,1,346.99507660428065,6,30,3,567
1829.8911773949546,1,1174.2112822982797,3,21,3,538
1202.6572721737607,1,893.7593536801336,6,23,2,576
333.6863699343075,2,877.8844230462611,3,18,1,560
1204.4259016761753,1,893.2223718999882,3,23,1,577
1102.2253254515151,1,216.62228615695952,3,20,3,564
204.4597601090066,2,346.8740865509263,3,17,2,579
1563.3788416495643,1,878.2326114139237,3,21,3,569
2093.14140392086,1,383.5604670821446,5,22,4,587
655.1633970701147,1,967.8806349183902,5,30,4,579
2212.7316000015435,1,293.31420555194444,2,17,2,592
1820.008179984718,1,734.1718200179564,1,26,4,587
1201.0902096249959,1,764.8353198662363,6,29,2,593
1228.9772769155945,1,105.03675914151559,1,26,4,587
2217.7771230856865,2,999.6487091735911,2,20,2,624
2217.7771230856865,2,999.6487091735911,2,29,2,587
203.66609303588177,2,1276.3017190094697,6,22,2,624
906.6896875399684,1,1117.731592026182,6,10,3,595
1230.452547288214,2,161.4428956150433,7,20,2,626
692.5313093366763,2,1156.6156163198748,6,4,2,620
344.0452479178245,1,731.4390069315051,3,26,2,628
2226.085736697848,2,1228.4228742997348,3,29,2,631
1820.2537121865375,2,392.70360221021855,3,20,3,630
2744.6818938264805,1,148.4193827426435,3,16,3,655
1812.1885735659225,1,1157.6042387740672,1,18,4,639
1245.3464517858094,1,135.138847828875,6,18,3,663
469.7582021633291,2,178.20011337550432,5,20,4,650
595.1649007809173,2,1124.0741082650975,5,27,4,678
1885.2594942244334,2,422.5320879338525,3,18,1,666
967.2058821680833,2,735.9447434886943,6,24,3,688
2230.064230625802,2,876.0348890312247,3,18,4,671
1530.6486945565355,2,283.6315660804872,2,25,3,704
1815.978007788618,2,105.19360380565229,3,26,3,677
922.4940563502633,2,1054.7437196518497,4,18,4,713
1869.6412202566596,2,115.20968438297871,3,24,3,685
1914.3867060260552,2,1201.6127299509046,2,30,3,715
1042.157451560068,2,1078.377757058466,3,31,4,708
2236.0214036815983,2,994.3590605889476,7,27,4,724
2214.18921361075,2,293.4283078084758,2,31,4,714
1365.0168515711398,2,112.6061085625924,1,24,4,761
1300.7130627384927,2,414.11957773617246,6,30,3,724
2217.4468906067796,2,892.6878344504449,7,20,4,767
347.7739188966766,2,484.8890009498375,7,46,2,530
860.4185186146675,2,785.7577990395088,7,32,2,522
1576.5649261402978,2,922.8808434288864,6,45,3,531
822.5700312973345,2,965.6924884197006,5,44,3,544
727.580017089844,2,1213.5402070556472,5,44,2,564
223.31489264446355,2,68.30684349503576,5,46,2,570
1102.3944503814066,2,176.07886494662895,6,47,3,568
533.8378692067954,2,493.4586162108487,5,32,3,596
1060.7513022712706,2,1105.059109603632,1,34,3,571
557.9550580820802,2,1143.6699946577737,1,44,3,639
1399.5258419075199,2,812.2781153738266,1,44,2,594
706.1045873177445,2,446.12747729655115,1,37,2,716
1101.5864387680488,2,177.1772487260533,1,46,4,637
684.5829043512017,2,115.46920346190015,4,35,4,724
1144.1866082100923,1,228.85446333942292,5,33,4,654
937.3981086442177,2,562.789978027344,1,35,4,724
332.4654122681925,2,615.9374206644192,3,41,2,719
1297.9568308957087,1,905.4534504622391,3,37,2,725
858.4964282931081,2,839.2328756326242,4,39,4,726
58.7177175315522,1,706.0760102521363,7,35,4,727
1057.0602580425566,2,819.4280987708239,1,37,4,753
510.7334570521366,2,293.180921196579,7,32,4,753
525.1535593988955,2,410.28344610106944,1,41,4,757
836.3606968425131,1,394.70940931643247,6,36,3,755
897.5675491730303,1,1194.3779866249665,6,47,3,776
1384.6832761754124,1,934.6584591536491,6,36,3,766
256.56845680792156,1,446.9386875144264,7,44,2,798
1350.3295637344854,1,893.9381506850648,7,43,2,796
1217.431429716757,2,1174.1934871218723,2,62,3,530
616.1159920890309,2,1236.186378474831,2,57,3,519
308.8956391235015,2,562.789978027344,4,62,4,535
790.1725965631923,2,892.6078073160518,5,56,2,523
842.9274227687699,1,201.12338543825754,5,62,2,539
1844.9793391790427,1,878.4244278375683,2,50,3,541
926.9805959630605,2,372.7206835592778,7,55,3,561
922.786818116323,2,917.7104021530018,5,62,2,565
765.1409309995876,2,815.3144226791858,7,52,3,571
871.2008071841703,1,985.4187388016745,5,50,2,579
521.076090379774,2,1128.990443548841,6,48,3,575
926.9805959630605,2,372.7206835592778,7,49,3,629
2136.158305747972,2,59.437829214547406,6,52,4,587
971.9787864792769,2,841.6974409410718,5,59,3,649
1350.5490472105373,2,328.5634583933887,5,62,4,587
727.580017089844,2,1267.5177711300373,3,62,2,649
1056.8671111600809,2,1267.601232749581,3,54,2,650
1682.570760740519,1,1108.7237825540126,3,51,2,654
809.1268110116429,1,1209.203652385602,5,49,4,652
765.1409309995876,2,815.3144226791858,7,51,2,664
2112.67532086989,1,414.94641546211204,6,53,4,655
2179.6511276182987,1,463.57760244836584,7,55,2,665
783.6203577841172,1,1192.5338949102663,2,54,2,664
271.9751828885299,1,109.33661175336002,7,55,4,666
1383.4933649385052,1,168.56721410126585,5,52,4,666
1916.641135236186,2,95.36010394758178,2,60,2,666
727.580017089844,1,807.8276025424714,1,55,4,667
63.69304497083501,1,60.222486927082066,7,62,2,667
1364.0858417176426,2,1270.4879093789743,1,56,4,685
63.69304497083501,1,60.222486927082066,7,54,2,669
1862.8143538884906,1,1108.3729807149755,4,59,4,687
1282.1899959139698,1,1221.7349685828203,6,55,4,670
680.8656947717177,1,1273.2137482295009,6,57,2,692
1915.1472591857141,2,652.6835331714827,7,56,2,777
1063.9454752049276,2,1270.5416362132978,3,58,4,705
311.71130703178903,2,116.70125365895676,3,63,3,788
208.0571479280241,2,1105.7354465440765,7,59,4,727
110.72816645982397,1,1120.7277740181164,6,49,4,796
1817.9779571562415,2,1124.3911668243397,1,56,4,765
1916.9474229890227,2,56.57502380605587,7,50,3,798
1916.9474229890227,1,56.57502380605587,7,57,3,769
1096.8725736159881,1,177.18467910994883,7,59,3,805
1490.828892865042,1,1038.1389650405372,6,50,3,777
651.3867875463841,1,893.4688760375589,6,62,3,815
1059.821329338244,1,908.0379483705941,1,66,1,520
526.7023406651214,2,539.580720186888,7,64,3,537
2177.185572532336,1,864.6684308130582,5,72,1,523
1285.3143590362984,2,1143.5686483746144,7,84,3,538
240.02774318814693,2,409.19320373405975,4,75,1,536
1867.7590733575755,2,555.7634137729372,6,64,3,541
514.0213096272497,1,365.1851928632621,1,87,3,538
792.2119565982636,2,625.0826398663145,7,78,3,541
2279.0533920731373,2,913.4818705558774,4,78,1,542
1867.306570024552,1,82.4323547482759,7,69,2,543
1827.184296442123,1,1110.7144054210003,1,77,1,545
727.580017089844,1,1129.7194510635554,1,76,1,544
655.8932648568334,1,1239.2744914538098,4,69,1,548
651.9284103473199,2,653.5592421019459,4,67,1,565
527.0915882256759,1,562.789978027344,6,83,4,550
1056.5469114605894,2,812.080590327258,1,86,1,572
1744.4528341884616,2,1062.725621631413,5,68,1,563
1916.7893000178597,2,549.4844662135434,7,87,3,577
1133.5617881871817,1,255.72907415265036,1,64,1,570
1918.6684162157499,1,86.47211841970194,6,82,3,596
2204.5116399985204,1,926.9090063887635,5,73,1,578
2190.667995835625,1,892.5850071730322,3,72,4,598
2165.7931699226788,2,365.1673530561685,3,69,1,587
1758.6771333953627,2,217.73515942382255,7,69,4,599
1687.2299991212476,2,601.3791766567368,6,74,4,595
1541.1303362119636,2,528.6073696782888,1,74,4,633
1287.1436330599875,2,915.4222712281056,1,69,3,596
1869.5447307428128,1,45.981020755586606,5,66,3,649
287.2677056907465,1,124.56332539175528,7,80,3,598
287.2677056907465,1,124.56332539175528,7,79,3,652
1219.732708530037,1,967.2060981697327,5,82,4,626
1176.9556570431143,1,1120.390084649098,5,79,1,653
960.0983185592252,1,584.2988123367676,4,83,3,648
188.81780302391516,1,246.0775304649149,4,67,1,654
784.6834102348968,1,893.7114514542014,2,69,2,650
1162.3836151260446,1,1053.6606111211436,6,86,2,665
1011.0026013811007,1,952.1079769465653,6,79,1,651
1056.1409893166933,1,871.5493613898535,4,86,1,669
813.937413015443,2,721.2888652034336,4,87,2,652
530.1062747861657,2,574.8056572663332,6,78,3,678
441.07833319442966,2,823.668684861723,3,83,3,654
1099.7457467737493,1,893.647429258673,6,72,3,684
1256.1933876243122,2,1061.4189813201615,6,83,4,655
1256.1933876243122,1,1061.4189813201615,6,84,4,709
650.8784090157624,2,1158.8503549627983,2,69,3,671
1518.1188774259087,1,216.66247641897073,3,84,3,719
1959.5631536143233,1,1054.448861789959,3,71,3,709
925.3120510841271,1,388.91016037435804,4,83,3,725
1844.323129447135,2,87.56475871858494,6,78,4,717
981.8618476984985,2,539.4607907411179,5,73,3,752
208.23982185472067,2,574.8782519470737,7,82,4,724
1871.9199752505976,2,329.9777147925618,5,77,1,765
792.3486253259935,2,161.02409859479874,7,80,4,725
1648.8874443224586,2,217.53245859525532,7,83,4,783
1650.3196148444254,2,584.3000183268405,6,76,4,727
1825.6222027415133,2,469.42468567835465,3,75,4,789
1506.9566146322975,1,518.4894485583405,7,78,1,753
925.0058015139172,1,479.9378857122662,1,73,3,799
2202.8830666361678,1,922.4014298739912,7,76,4,760
1382.536014748081,1,1200.0453562055543,7,73,4,804
181.25607395338403,1,84.94788168771065,7,69,1,765
439.48275835413335,1,25.29143464433778,6,74,4,807
