EF41,TAETIGKEITSSCHLUESSEL4,B52,TAETIGKEITSSCHLUESSEL5
92,1,1081.7878134832056,4
89,1,1035.097578085316,4
88,1,1146.9081158359695,4
92,1,1078.8281501624674,4
71,1,1273.143882916202,4
67,1,1187.5387959027587,4
69,1,1254.2438835037976,4
77,1,1041.8179834687267,4
64,1,1068.8588888066233,4
68,1,1194.9034538397004,4
69,1,1058.8770515870606,4
78,1,1215.2727719029017,4
76,1,1025.9703993096803,4
76,1,1201.634210048051,4
74,1,1094.9249811010818,4
