EF48,TAETIGKEITSSCHLUESSEL4,EF16U2,EF41,TAETIGKEITSSCHLUESSEL5,PERSONENGRUPPE
57.17101794795573,1,4,69,2,287
687.7519525032912,1,6,84,1,286
547.6219952406988,2,5,70,1,288
53.040534869744434,1,4,79,2,310
1513.3326457897006,1,3,70,2,293
261.0040652936641,1,3,86,3,311
546.0208032534788,1,5,70,2,309
704.1579448455138,1,7,82,4,316
963.2068827183206,1,7,80,4,315
855.4308885231144,2,5,73,1,320
533.0503098984403,2,2,83,1,321
515.3452536436248,2,3,87,4,321
328.76933561281135,2,3,86,3,321
1056.7781952235823,1,3,78,4,335
528.6211866079487,1,7,81,2,329
1842.7306673636192,1,1,70,4,348
1564.2367067939133,1,4,66,2,335
535.7250749510923,1,5,84,4,355
94.62080323764143,1,1,70,2,340
188.1187093164045,1,1,84,3,358
1654.498100871996,1,6,77,2,349
453.39828128865304,1,1,84,4,365
975.2646897027299,1,4,85,4,353
780.2187708513835,1,2,69,1,368
1011.3932242501037,1,5,70,2,376
2088.302120108119,1,2,66,3,371
655.9219847057036,2,5,67,4,378
780.7644314438074,2,4,69,4,374
333.60679226112967,2,4,70,4,383
519.6019167925255,2,5,80,3,386
643.5252815237109,2,2,75,4,413
643.9053028008456,2,6,75,4,391
1831.3674836993039,2,2,79,3,415
519.6019167925255,2,2,67,3,396
1337.7598427413257,2,4,84,3,443
769.5030248994086,2,4,83,1,412
1446.7355633420996,2,3,79,1,454
46.53778901915487,2,1,69,1,420
449.24997690856446,2,1,77,1,457
179.85172570590328,2,1,74,4,425
183.30043900977137,1,3,66,1,464
607.0238704092269,2,1,70,1,459
1831.3674836993039,2,7,75,3,465
2169.4654752583237,2,6,86,2,462
2189.3646083106155,1,3,75,3,467
2164.9153682856477,1,7,76,3,466
1442.9585536883903,1,3,75,4,469
923.9504645041333,1,2,70,2,468
2167.20892522788,2,2,75,3,470
181.00822846874908,1,4,78,2,483
1567.7143190811807,1,6,75,1,471
685.8155482537921,1,4,81,3,484
1512.3341265694403,2,6,70,2,484
89.218793801515,1,7,84,3,490
1857.5783174870583,1,3,80,1,501
2213.4609626956653,1,6,71,2,498
1818.7300339790932,1,3,74,4,503
1682.6347041563326,1,6,75,2,503
977.6568888821649,1,3,74,3,506
921.5455666022951,1,4,78,3,505
2203.999914167607,1,1,87,3,508
774.9010349421095,2,6,71,3,510
1831.9735360434984,1,2,84,3,511
1254.2469009288961,1,5,18,3,520
1543.9439536467955,1,3,21,2,542
1235.936010195208,1,1,20,3,541
1283.3518457160772,1,1,26,3,543
1879.2546945747897,1,3,18,1,549
1879.5640360150448,1,3,20,1,578
1879.2546945747897,1,3,19,1,592
1879.2546945747897,1,1,21,1,592
1783.169458330129,1,5,29,1,592
1918.3911366584575,2,5,26,3,593
1785.5137958794464,1,1,24,1,593
1785.5137958794464,1,5,29,1,596
1916.9576687682859,1,1,21,2,596
1916.9576687682859,1,5,30,2,624
1269.733992005809,1,5,25,1,596
1917.482705506188,2,2,24,2,625
1652.1663871308676,1,2,18,2,599
1512.2930889615432,1,5,16,3,628
1918.5581098615294,1,2,17,3,629
1650.4434195865645,2,5,29,2,630
1261.353110085234,2,1,21,3,633
468.91521197627503,2,3,18,4,648
1206.0283990853532,2,1,21,3,637
1509.519526428843,1,2,20,3,649
1650.5520533727147,1,2,21,2,650
1982.155461347378,1,5,20,2,650
1650.1977814471088,1,3,21,2,651
646.9414206637465,1,3,21,4,653
1918.5581098615294,1,2,18,3,652
1973.8320453235353,1,5,21,2,694
1259.8671447985532,1,7,21,3,666
1101.4439189220784,2,7,20,1,725
240.80731757472182,2,7,19,4,684
438.8202969184671,2,7,21,4,726
468.91521197627503,2,7,27,4,708
444.95355625472223,1,7,21,4,727
240.3581047303761,2,2,25,4,725
1206.304842853253,2,7,29,3,752
1751.959637546155,2,7,20,1,727
1100.8926213536708,2,7,29,1,755
925.648162426705,2,7,18,4,755
925.648162426705,2,7,29,4,760
1147.4522876292847,2,3,20,1,758
1192.092804090971,2,1,26,1,762
1192.092804090971,2,1,19,1,762
1192.092804090971,2,1,27,1,765
346.0901714381268,2,3,24,4,763
346.0901714381268,2,2,20,4,767
1516.4424534787377,2,3,32,1,521
1828.0558584276243,2,5,41,2,533
1269.006015347032,2,4,46,3,577
1260.7399924414735,2,4,34,3,537
1826.2372291103156,2,7,44,1,579
1384.7173914029524,2,1,41,3,541
1685.3468916873092,2,7,42,2,587
2162.599892634166,2,6,35,3,543
765.4469430039778,2,4,43,2,634
2116.6945760066205,2,2,35,1,566
617.5381406165739,2,4,34,4,669
2095.6523674422806,2,1,34,4,575
306.55248249657194,1,2,37,4,724
1299.7746080519282,1,7,42,4,593
1754.2474231578572,1,4,46,1,725
1424.3981434092386,2,4,32,2,634
2164.375966223883,1,7,46,4,726
1297.330003197298,1,3,39,4,651
2160.102174628538,2,2,34,1,727
1146.1278609456415,1,2,41,1,651
1385.8428452792825,2,2,34,4,753
1386.0649376282497,2,4,33,3,711
1312.228099484532,2,5,33,4,755
1752.0228406367567,2,5,43,3,714
1386.1450436059158,2,5,35,4,762
1327.8233060458656,2,5,43,4,714
1620.124490773541,2,5,38,3,763
2095.708359580654,2,5,43,4,716
1318.0069456670828,2,6,38,4,766
2174.7246218156065,2,1,35,4,727
2090.4685892115535,1,2,35,4,767
463.4765169968301,1,6,46,2,789
379.87427483987045,1,6,39,2,780
450.87101767631543,1,6,45,2,812
840.0791907147927,2,6,49,2,626
1265.4699602159994,2,6,55,3,520
640.1310337072754,1,7,55,4,665
532.8542883878882,2,6,49,4,522
1100.6311722719884,1,6,55,2,668
1297.6151298729997,1,6,55,4,523
2218.72253293586,1,5,55,4,669
2164.499601432156,2,2,55,3,540
838.1651454750377,2,1,51,4,685
2066.267384959529,2,1,52,1,542
467.34771058302357,2,5,51,3,692
2234.613531806755,1,1,53,4,651
183.51874803980257,1,6,51,4,697
186.09397808141725,1,3,51,4,725
1230.3745634369648,2,3,50,2,756
1146.4148423946149,1,3,54,1,725
1146.4148423946149,1,7,52,1,761
1378.8024859879838,2,7,55,3,776
1512.9997056887717,2,5,57,1,539
1514.9033183521965,1,7,58,1,522
1514.9033183521965,1,7,62,1,566
1385.106578419143,2,7,62,3,540
1269.7758103026763,1,1,61,2,579
107.08559931214452,2,3,62,2,545
260.2298620274018,2,5,60,2,593
840.5824406043353,1,1,59,2,549
1681.9665127725568,2,3,58,1,635
1680.7026732520906,2,3,56,1,570
623.5677100714443,1,1,59,4,651
713.6013832156867,1,6,62,4,595
766.4044595081602,2,5,63,2,655
710.9306673528205,2,6,62,4,597
649.0220136828777,2,5,59,4,664
92.4599111697599,1,5,57,4,651
466.78960047968616,2,1,62,3,725
93.89474644330623,1,1,60,4,687
377.72007072121244,1,1,62,2,778
1386.2525052634373,2,3,59,4,710
688.8920409811702,1,3,59,2,781
1755.9441450934537,2,6,62,3,725
644.6345078826386,1,7,59,2,796
696.2195790843164,1,7,57,2,766
1517.0550102100563,2,6,70,2,520
1516.5349379686238,1,5,89,2,522
1569.2616738802271,1,6,78,1,533
1864.349395328475,2,7,69,1,523
1865.6809316631002,1,3,83,1,537
1455.497523697712,2,5,74,4,528
282.2296053172388,1,7,64,1,544
113.26558773957467,2,6,74,4,532
1579.993466379109,2,3,78,1,545
279.8557431679246,1,2,69,1,539
1159.9322901230573,1,5,69,4,547
1565.0413814151225,1,5,88,1,540
1894.3120367410374,2,3,78,1,550
1858.0705480221573,2,3,86,3,544
800.6431190132824,2,6,82,4,551
155.42672658972756,1,3,86,1,561
44.27118262342506,2,7,70,3,578
598.1367234050751,2,7,89,3,567
594.5390193488311,1,6,81,3,579
44.73695622529411,2,5,79,3,574
527.2021452978262,2,7,74,2,587
1869.5219191062497,2,1,70,4,586
1686.1430768052887,2,7,68,3,594
888.267287705175,1,1,76,4,597
1061.477449236108,1,4,78,4,595
1785.4725042306359,1,4,69,3,598
1864.5494567850253,1,4,70,4,630
1788.0906821894562,2,5,70,3,627
1567.014776140676,2,5,79,1,632
108.56098303566826,1,2,70,3,649
1578.3854192060742,1,4,83,3,648
1683.470888196467,2,4,74,3,650
1489.451123402167,1,4,73,1,651
1164.474934820827,1,4,78,1,652
1504.9875821613218,1,4,69,1,654
844.2404668607372,2,2,71,2,654
1493.4341724148978,2,7,66,1,655
1505.1023748635141,2,1,79,1,655
1490.180475700455,1,1,67,4,655
497.88283133274695,2,6,81,3,665
1491.9330717998894,1,6,87,1,655
1381.2424346919825,1,6,71,2,670
1493.779045016527,1,2,69,1,665
497.88283133274695,1,5,66,3,685
1377.1070266646866,1,1,69,2,675
285.71473119524256,1,1,67,1,689
281.37743216457136,1,1,69,1,682
765.9110774300993,2,3,81,1,708
765.9110774300993,2,7,76,1,710
758.2416505635399,2,2,81,1,716
1336.6082341257666,1,3,72,4,724
782.5925519333621,1,6,83,4,725
1451.6535639130084,1,6,72,4,726
652.7741107082549,2,3,67,1,754
176.7615322616423,1,5,74,4,754
1531.5044650434786,2,7,79,3,767
1531.5044650434786,2,4,88,3,764
782.5925519333621,2,6,77,4,783
1490.3783517951256,2,6,67,4,786
727.580017089844,1,6,73,4,798
642.1490924768216,1,6,83,1,815
