EF19,TAETIGKEITSSCHLUESSEL4,B52,TAETIGKEITSSCHLUESSEL5
300,1,1192.173399657583,3
330,1,1051.840878619874,2
321,1,1235.4267593851541,2
278,1,1195.8928731705657,2
312,1,1342.5552936859806,3
326,1,1119.597560679747,2
269,1,1256.5568119833977,2
319,1,1257.401840275207,1
319,1,1261.3407329324907,1
260,1,1145.0899078620957,1
343,1,1149.9772741219656,1
266,1,1248.0615749784274,1
266,1,1142.7755345320008,1
266,1,1141.1082028297044,1
