EF19,TAETIGKEITSSCHLUESSEL4,B52,EF16U2,EF41,TAETIGKEITSSCHLUESSEL5,PERSONENGRUPPE
195,1,844.7958319430907,1,87,1,101
237,1,1056.6794183246773,2,81,3,101
348,2,821.6475647028122,5,88,2,101
348,1,822.305034892002,6,81,3,101
373,2,812.9537990160717,7,88,3,101
201,2,906.5829270101011,1,82,1,101
15,2,1159.8164087824346,6,88,1,101
252,2,608.8476128307267,5,82,4,101
182,1,708.5117421677845,7,88,3,101
269,2,409.91154187386275,4,82,1,101
248,1,905.7707418900433,5,88,4,101
218,2,169.2633686298854,5,83,4,101
242,1,879.507921667276,3,88,3,101
169,2,746.4605816026849,4,83,3,101
231,2,965.3024817426539,2,89,4,101
373,2,531.2670036397266,7,83,3,101
73,1,162.62481134428262,6,89,2,101
226,2,332.9546225970574,1,83,3,101
87,2,245.68214539992547,5,89,4,101
319,2,398.24008221654015,6,83,3,101
319,2,397.178002817674,6,89,3,101
248,2,820.548563959727,6,83,3,101
327,1,845.694003521097,1,89,3,101
124,1,111.65085148697517,6,83,3,101
74,2,161.1058146409979,6,84,3,138
266,1,368.7457257979717,4,83,1,101
246,1,529.5563148685762,6,70,3,146
196,2,174.39604645431425,5,83,4,101
296,2,46.34582347047277,2,84,4,158
375,2,555.9830197505539,6,84,3,101
20,2,341.7685513947441,7,87,3,158
174,1,556.0886301293956,6,84,3,101
234,1,155.2539623166665,2,64,4,159
116,1,446.1741665764923,2,86,3,101
207,2,1105.1818069339286,5,86,2,163
219,2,1075.3559040804425,3,86,3,101
271,2,1236.4007165915707,1,82,3,185
206,2,1175.5002844504995,2,86,3,101
81,2,467.5921830951188,6,87,2,185
43,2,1128.1128040063036,1,86,1,101
335,1,906.1086298722246,7,69,3,191
23,1,918.4965996014665,1,86,1,101
215,2,378.32109581264956,1,78,1,192
291,2,765.3960767663715,2,87,3,101
81,1,389.41005020753335,4,78,4,193
215,2,499.28046282937123,1,87,3,101
48,2,1195.2603201099214,6,69,3,195
356,2,749.2536601877928,5,87,2,101
113,1,387.808955700165,4,70,1,212
51,2,1110.8114701887066,6,87,3,101
296,1,409.9824708623948,4,64,1,213
43,2,1292.803453133667,7,88,3,101
211,2,177.21056035950434,5,74,4,225
248,2,415.2638276618613,5,95,4,101
164,2,414.76997818991794,5,71,4,249
205,2,1133.883019111466,5,68,3,213
327,2,812.0418382118771,5,78,1,249
218,2,1078.67624006343,3,84,3,257
90,1,203.354345227892,3,83,3,268
266,2,376.29344679694236,4,82,3,260
68,2,415.5087303468031,3,74,3,269
38,1,292.2815984004867,2,71,3,263
179,2,334.89811123850313,6,70,4,271
368,1,1158.5293096503158,4,76,4,268
22,1,627.8882959582145,3,64,4,284
228,2,590.7638549655262,3,66,4,269
305,1,1062.2770013956165,6,71,4,284
229,1,626.7728164065916,3,80,4,269
356,2,738.7084858316306,3,70,4,285
321,2,1072.1228419959969,5,68,1,271
342,1,1192.5968292803632,4,80,1,285
16,1,614.8175552067765,7,74,4,284
326,2,530.480251385648,5,71,2,287
75,1,160.58271850830053,6,86,4,285
15,1,363.02885258946014,6,71,4,290
355,1,339.7586035724022,4,70,4,286
207,1,748.8867904584246,5,65,4,293
188,1,133.43236047915255,4,86,4,290
162,1,133.55306665767066,5,84,4,295
315,2,562.789978027344,3,64,4,304
108,1,1037.876215560416,6,86,3,318
108,1,1037.876215560416,6,77,3,305
197,1,171.29944564449005,3,72,4,320
334,1,755.3874401448379,2,85,4,318
68,1,415.5087303468031,3,71,3,354
266,1,1158.1581574410313,4,66,4,321
96,1,541.876027943684,5,86,4,356
116,1,79.53987965268436,2,68,3,321
137,1,724.1442557848878,4,86,4,364
98,1,245.30949614965178,6,86,4,321
99,1,1172.2754802231482,6,86,4,367
34,1,413.2503206158681,4,78,2,329
278,1,1159.104319770775,1,86,3,367
278,1,1159.104319770775,1,68,3,355
249,2,287.4171829425809,3,74,3,376
281,2,203.4460402336224,3,86,3,358
169,2,718.9782528852085,5,69,1,415
208,2,764.0071667186251,4,73,2,364
296,1,1078.9873580994906,3,86,3,448
89,1,1293.2864816719684,7,87,3,365
215,2,217.13535143724258,5,87,3,453
199,2,529.8244275667821,7,87,4,368
242,2,265.18827910647167,2,82,3,455
319,2,1195.6615462895613,4,70,1,370
90,2,547.496437978859,2,90,3,457
249,1,816.9542312496108,2,67,3,373
360,2,292.87877439958334,4,80,1,458
121,1,819.0347954029108,6,70,1,381
215,2,496.75965863581376,1,82,3,463
30,2,1063.2517222822046,6,79,4,381
116,1,980.0689605659616,4,78,1,466
50,2,1247.821709779322,6,78,1,412
298,1,119.40156013356045,7,78,1,467
209,1,174.35246896099363,5,82,3,414
150,2,1212.495877238416,6,87,2,467
226,2,844.4173036795848,1,77,3,452
169,1,1298.3789852609998,5,83,1,469
360,1,292.8350657705116,4,69,1,453
8,1,1037.9039855223634,6,83,4,471
236,1,1143.4474616530563,5,87,3,455
150,2,334.3973515038434,7,86,3,471
321,1,544.5000966822156,6,69,4,458
27,1,1057.1955122934628,6,74,4,499
360,1,562.789978027344,7,69,1,461
116,2,445.42861021076243,2,70,3,504
29,2,1058.4234881165976,6,81,3,465
175,1,329.34600044601336,7,77,1,510
178,2,766.4172883459296,6,75,4,487
87,1,292.01155838895204,2,77,3,511
73,1,602.398418239587,7,1,2,522
256,1,119.13586164583971,7,20,3,532
256,1,119.13586164583971,7,31,3,537
140,1,389.066726800726,6,18,3,535
155,1,386.71928222996104,6,29,4,542
90,1,306.77804183247974,6,18,3,550
335,1,113.80146515645251,7,29,2,561
335,1,113.80146515645251,7,18,2,561
249,1,799.5671311278315,3,30,4,564
217,1,878.5793079501415,3,18,1,573
373,1,692.7592691770454,5,20,4,572
155,1,876.5523157037403,3,30,4,586
360,1,691.0216581707205,3,25,1,576
326,1,893.4190965328033,7,29,2,587
278,2,484.075345596201,3,18,3,577
368,2,162.49589641141608,6,19,3,593
34,1,1148.942436472244,1,26,4,587
211,1,272.4194131822569,3,25,3,595
246,1,76.63890166398548,3,20,4,597
347,2,76.7786853875033,3,19,3,599
338,1,529.7317813773282,3,16,3,624
54,1,878.0303427521469,2,30,3,629
249,2,465.1320315689299,3,20,3,627
230,2,286.8202219884265,3,19,3,633
249,1,465.1320315689299,3,20,3,627
304,2,227.4137680028282,3,20,3,635
3,1,990.1508768367532,4,25,4,635
300,2,467.965931275498,2,19,4,637
155,2,388.20565810567854,6,28,2,669
289,1,843.019562841998,3,17,3,639
289,1,843.019562841998,3,20,3,676
290,2,840.3982469288832,3,20,3,653
43,2,1039.0351271142104,1,25,4,686
331,2,528.7598157553476,6,28,2,705
368,2,830.9024642489723,6,30,2,710
98,2,126.8247943784341,3,31,1,707
327,2,79.309241086204,2,18,3,716
321,2,217.5234306676922,3,29,1,710
317,2,466.1171064692125,2,18,3,718
266,2,246.17349052907605,7,18,4,725
94,2,604.6596218459453,6,1,2,732
189,2,987.3435263679232,7,22,3,753
49,2,915.1096519275562,2,18,3,752
369,2,206.2942506607535,1,27,4,761
369,2,206.2942506607535,1,17,4,761
126,2,664.6231121690781,6,23,2,763
139,2,461.35332382858616,7,39,3,521
133,2,124.15040711631674,7,46,3,541
376,2,1267.7312478864387,6,35,3,536
87,2,996.142038907465,6,32,3,548
201,2,1230.9648840368964,1,37,4,573
375,2,821.6781100721636,1,34,3,549
261,2,1132.5383739236777,1,40,4,587
105,2,1157.3243374758579,4,35,2,561
189,2,1212.0233350387762,1,44,3,595
342,2,1194.481368605784,4,47,2,598
138,2,851.293924587966,1,44,3,597
364,2,126.3167036415861,1,45,4,635
226,1,115.89245727389516,3,46,2,648
305,2,380.9094804570816,3,37,2,718
248,2,124.3614865673101,3,46,2,653
197,2,892.028040569392,3,32,2,724
335,2,779.6904564546936,2,44,4,654
43,1,813.1635813032701,4,39,4,724
107,1,1157.0736013370495,4,36,4,665
314,1,305.0922895017842,5,35,4,725
261,1,1135.1278612284752,3,38,3,700
195,2,1143.300343054922,1,32,4,727
195,1,428.6882612651935,5,37,4,717
375,1,817.5030241986947,1,33,4,727
2,2,990.3103901828845,4,37,4,759
94,2,932.6451057628137,5,39,4,752
248,2,241.77654758560143,3,40,3,761
15,2,876.2727612485677,3,36,3,765
331,2,108.74287879057331,3,45,3,765
195,2,997.5571918699379,1,36,4,767
20,1,610.5015042699723,7,45,3,777
20,1,610.5015042699723,7,43,3,796
97,1,447.02749914801,6,44,2,786
326,1,614.8756367354202,6,36,2,804
135,2,363.72229134381917,6,48,4,536
172,2,879.1613901952618,3,49,2,579
326,1,804.4922185242542,6,49,2,540
20,2,810.8060300181255,7,51,2,700
293,2,1220.53093045611,5,51,4,545
317,2,243.13445677764648,7,50,4,781
321,2,1131.4439848513266,6,49,2,769
321,1,1131.4439848513266,6,50,2,804
185,1,133.14411300454975,6,49,3,788
34,2,482.11420550062303,7,55,2,537
73,2,161.10021415240928,6,55,2,648
174,1,878.7699475908581,3,54,2,541
48,1,918.4737997118878,7,52,3,667
54,1,955.9387459302224,7,53,3,570
229,1,1135.2525203573903,3,52,3,669
82,1,397.4828420301335,4,55,3,594
116,2,670.9035188931538,7,53,2,672
28,2,334.5483637118948,6,54,3,684
315,2,161.65115409849128,1,55,3,788
185,2,126.297133511895,6,56,2,529
213,2,878.4896155837451,6,58,2,522
223,2,1156.8237358341125,5,59,4,544
81,2,381.0805649928326,6,56,4,527
124,2,1195.5409395817444,4,58,3,593
327,2,654.6094303878743,5,63,2,550
368,1,1158.8131710570378,3,59,4,595
368,1,1158.8131710570378,3,60,4,625
135,1,343.57406798307335,6,60,4,596
61,2,735.9883512293261,5,57,2,652
266,1,1134.9726337488103,6,59,4,651
266,1,1134.9726337488103,6,59,4,665
355,1,1237.0201701861545,4,58,2,652
87,1,1135.0080330912829,4,60,2,670
38,1,391.971776168825,4,62,4,679
87,1,1128.2328172686516,4,60,2,671
228,1,1039.7467150068824,6,60,4,689
266,2,365.1477895739653,7,60,4,698
314,2,865.2004596299861,2,58,2,756
197,2,615.0864337737581,2,56,2,785
34,2,364.1224456298633,7,58,4,762
208,1,1156.8334165414371,3,62,4,801
90,2,1274.2392381759512,6,82,2,522
40,2,163.2547176973281,5,66,1,521
196,1,692.8991393993637,3,70,1,535
327,1,810.2770901681113,5,83,1,543
355,2,908.5471981352217,1,80,4,536
355,2,908.5471981352217,1,74,4,547
20,2,513.9684858896726,7,70,1,537
314,2,242.8242007924344,4,82,2,561
207,1,748.9740484340306,6,68,4,539
286,2,335.2585759695596,4,82,1,567
321,1,1127.4710968839609,1,73,1,540
298,2,119.40156013356045,7,68,4,578
317,1,409.3142765003119,6,66,4,543
17,1,562.789978027344,5,78,1,579
315,1,331.49000441006046,1,70,2,551
101,1,845.6486298502733,6,70,3,587
314,1,71.90198566110772,3,83,1,563
338,1,893.6496138917274,7,74,3,592
176,1,1157.4650635391029,3,83,1,568
54,1,845.1571386416236,6,87,4,596
110,1,132.58243885556743,7,66,3,572
182,2,1271.3197490440332,3,64,3,624
49,2,1193.784998702828,6,84,3,578
34,2,877.077541944654,5,69,4,632
137,2,125.65392128424078,7,83,4,586
373,2,812.9537990160717,7,69,4,634
278,2,112.51156105080281,7,83,2,587
220,2,385.2548201824924,4,77,4,635
348,2,784.6609328803755,5,74,1,596
219,2,502.2105524064989,3,71,1,652
212,1,1075.7020048257223,5,77,1,632
169,1,724.2140962355928,5,66,1,670
198,2,707.6029410301393,6,71,3,649
150,1,1174.115721338215,6,87,4,671
150,1,1174.115721338215,6,82,4,649
182,1,1150.0874484818005,7,70,3,674
373,2,1257.7263228365966,4,75,3,650
315,2,350.8985482575715,6,66,2,680
36,2,844.4280646008536,1,69,3,654
321,2,389.0456384746498,5,70,1,689
169,1,718.6040306329455,5,74,4,655
319,1,394.7280340654808,6,64,3,699
298,1,115.6886829889072,7,74,2,656
266,1,368.7457257979717,4,70,2,703
278,1,83.8421914391981,3,84,1,667
263,1,350.6113303830306,5,81,1,725
321,1,384.0657035075636,7,86,2,670
134,1,711.2719242920854,1,90,1,725
43,1,1158.1176418175332,1,72,2,677
96,1,537.6220115531632,5,77,1,727
76,2,129.19327409314917,7,70,3,686
26,2,537.3325829169489,5,74,3,755
278,2,1063.0476832125905,3,70,3,689
17,2,858.1328495111846,3,88,4,780
326,2,784.1622539562115,7,83,4,703
242,2,307.24819116071876,3,70,4,788
116,2,446.07418743611396,3,67,3,724
183,1,1314.9394191883239,7,65,4,805
342,1,689.4253379162329,2,70,1,725
335,1,904.9418125931434,7,76,4,812
266,1,1158.1581574410313,4,64,3,727
195,1,841.9645724337763,2,65,3,849
342,1,755.0442270142516,5,82,3,754
